Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
128	7	1	46	0.224	
128	7	1	46	0.300	
128	7	1	46	0.255	
129	7	1	76	0.062	
129	7	1	73	0.140	
129	7	1	73	0.119	
129	7	1	63	0.104	
129	7	1	76	0.119	
130	7	1	59	0.211	
130	7	1	56	0.205	
130	7	1	55	0.166	
130	7	1	58	0.163	
130	7	1	62	0.216	
131	7	1	69	0.208	
131	7	1	74	0.100	
131	7	1	65	0.195	
131	7	1	73	0.189	
131	7	1	78	0.061	
132	7	1	56	0.157	
132	7	1	77	0.069	
132	7	1	55	0.137	
132	7	1	61	0.163	
132	7	1	51	0.144	
133	7	1	72	0.125	
133	7	1	77	0.130	
133	7	1	79	0.106	
133	7	1	72	0.048	
133	7	1	66	0.136	
134	7	1	250	0.070	
134	7	1	76	0.148	
134	7	1	89	0.112	
134	7	1	85	0.074	
134	7	1	75	0.147	
135	7	1	48	0.354	
135	7	1	49	0.222	
135	7	1	46	0.340	
135	7	1	49	0.339	
135	7	1	46	0.348	
136	7	1	96	0.083	
136	7	1	79	0.035	
136	7	1	80	0.066	
136	7	1	79	0.116	
136	7	1	82	0.045	
137	7	1	79	0.107	
137	7	1	87	0.043	
137	7	1	87	0.071	
137	7	1	92	0.036	
137	7	1	130	0.086	
138	7	1	80	0.096	
138	7	1	94	0.077	
138	7	1	90	0.141	
138	7	1	84	0.075	
138	7	1	78	0.150	
139	7	1	53	0.118	
139	7	1	51	0.096	
139	7	1	53	0.156	
139	7	1	54	0.175	
139	7	1	48	0.095	
140	7	1	80	0.119	
140	7	1	101	0.084	
140	7	1	78	0.087	
140	7	1	89	0.096	
140	7	1	71	0.123	
141	7	1	69	0.078	
141	7	1	77	0.141	
141	7	1	65	0.158	
141	7	1	73	0.063	
141	7	1	73	0.076	
142	7	1	56	0.101	
142	7	1	51	0.106	
142	7	1	53	0.092	
142	7	1	56	0.096	
142	7	1	46	0.104	
143	7	1	71	0.183	
143	7	1	60	0.191	
143	7	1	61	0.170	
143	7	1	58	0.125	
143	7	1	67	0.086	
144	7	1	55	0.074	
144	7	1	65	0.099	
144	7	1	64	0.128	
144	7	1	69	0.099	
144	7	1	63	0.096	
145	7	1	59	0.251	
145	7	1	55	0.231	
145	7	1	72	0.071	
145	7	1	62	0.230	
145	7	1	64	0.257	
146	7	1	50	0.323	
146	7	1	51	0.326	
146	7	1	52	0.243	
146	7	1	55	0.171	
146	7	1	46	0.331	
147	7	1	55	0.068	
147	7	1	53	0.065	
147	7	1	51	0.092	
147	7	1	65	0.055	
147	7	1	57	0.133	
148	7	1	76	0.091	
148	7	1	176	0.055	
148	7	1	74	0.080	
148	7	1	58	0.089	
148	7	1	68	0.068	
149	7	1	51	0.125	
149	7	1	51	0.153	
149	7	1	61	0.098	
149	7	1	50	0.176	
149	7	1	49	0.191	
150	7	1	72	0.057	
150	7	1	72	0.072	
150	7	1	181	0.085	
150	7	1	73	0.134	
150	7	1	75	0.093	
151	7	1	67	0.090	
151	7	1	69	0.068	
151	7	1	73	0.070	
151	7	1	58	0.121	
151	7	1	72	0.065	
152	7	1	51	0.224	
152	7	1	51	0.168	
152	7	1	51	0.246	
152	7	1	50	0.225	
152	7	1	50	0.233	
153	7	1	80	0.079	
153	7	1	47	0.054	
153	7	1	72	0.052	
153	7	1	71	0.062	
153	7	1	60	0.103	
154	7	1	70	0.131	
154	7	1	77	0.094	
154	7	1	75	0.079	
154	7	1	63	0.177	
154	7	1	72	0.126	
155	7	1	83	0.104	
155	7	1	55	0.082	
155	7	1	60	0.155	
155	7	1	56	0.155	
155	7	1	65	0.153	
156	7	1	58	0.405	
156	7	1	59	0.343	
156	7	1	63	0.349	
156	7	1	60	0.307	
156	7	1	60	0.396	
157	7	1	61	0.048	
157	7	1	80	0.058	
157	7	1	45	0.075	
157	7	1	75	0.059	
157	7	1	74	0.096	
158	7	1	85	0.037	
158	7	1	75	0.076	
158	7	1	88	0.085	
158	7	1	94	0.053	
158	7	0	62	0.000	
159	7	1	48	0.295	
159	7	1	48	0.360	
159	7	1	48	0.295	
159	7	1	49	0.277	
159	7	1	48	0.373	
160	7	1	68	0.053	
160	7	1	69	0.083	
160	7	1	63	0.094	
160	7	1	60	0.072	
160	7	1	64	0.035	
161	7	1	46	0.221	
161	7	1	49	0.204	
161	7	1	51	0.282	
161	7	1	47	0.255	
161	7	1	52	0.308	
162	7	0	33	0.000	
162	7	1	72	0.090	
162	7	1	81	0.100	
162	7	1	59	0.112	
162	7	1	77	0.119	
163	7	0	57	0.003	
163	7	1	101	0.088	
163	7	0	63	0.009	
163	7	1	68	0.078	
163	7	1	87	0.060	
164	7	1	65	0.139	
164	7	1	73	0.124	
164	7	1	69	0.152	
164	7	1	76	0.083	
164	7	1	75	0.113	
165	7	1	79	0.068	
165	7	1	60	0.088	
165	7	1	75	0.070	
165	7	1	98	0.076	
165	7	1	78	0.069	
166	7	1	60	0.123	
166	7	1	63	0.113	
166	7	1	66	0.092	
166	7	1	65	0.048	
166	7	1	61	0.040	
167	7	1	41	0.053	
167	7	1	32	0.035	
167	7	1	43	0.069	
167	7	1	42	0.065	
167	7	1	49	0.046	
168	7	1	58	0.144	
168	7	1	74	0.083	
168	7	1	75	0.201	
168	7	1	87	0.096	
168	7	1	78	0.129	
169	7	1	64	0.042	
169	7	1	76	0.059	
169	7	1	140	0.044	
169	7	0	60	0.000	
169	7	1	109	0.060	
170	7	1	59	0.109	
170	7	1	78	0.098	
170	7	1	65	0.088	
170	7	1	65	0.162	
170	7	1	69	0.113	
171	7	1	107	0.078	
171	7	1	78	0.125	
171	7	1	79	0.043	
171	7	1	86	0.127	
171	7	1	83	0.121	
172	7	1	79	0.078	
172	7	1	68	0.085	
172	7	1	66	0.085	
172	7	1	83	0.073	
172	7	1	69	0.073	
173	7	1	64	0.045	
173	7	1	76	0.108	
173	7	1	82	0.101	
173	7	1	71	0.106	
173	7	1	68	0.095	
174	7	1	63	0.089	
174	7	1	69	0.149	
174	7	1	57	0.142	
174	7	1	61	0.195	
174	7	1	63	0.153	
175	7	1	35	0.097	
175	7	1	87	0.098	
175	7	1	54	0.072	
175	7	1	95	0.047	
175	7	1	104	0.080	
176	7	1	74	0.149	
176	7	1	78	0.077	
176	7	1	84	0.065	
176	7	1	83	0.155	
176	7	1	76	0.112	
177	7	1	81	0.094	
177	7	1	81	0.107	
177	7	1	93	0.104	
177	7	1	77	0.116	
177	7	1	88	0.089	
178	7	1	59	0.153	
178	7	1	72	0.126	
178	7	1	80	0.099	
178	7	1	61	0.084	
178	7	1	61	0.159	
179	7	1	90	0.097	
179	7	1	71	0.080	
179	7	1	81	0.079	
179	7	1	80	0.132	
179	7	1	74	0.068	
180	7	1	96	0.076	
180	7	1	69	0.077	
180	7	1	40	0.065	
180	7	0	54	0.000	
180	7	0	36	0.000	
181	7	1	84	0.101	
181	7	1	45	0.090	
181	7	1	89	0.037	
181	7	1	120	0.072	
181	7	1	86	0.076	
182	7	1	68	0.039	
182	7	1	41	0.115	
182	7	1	85	0.079	
182	7	1	82	0.045	
182	7	1	70	0.066	
183	7	1	98	0.066	
183	7	1	83	0.049	
183	7	1	65	0.123	
183	7	1	88	0.076	
183	7	1	97	0.064	
184	7	1	72	0.128	
184	7	1	92	0.075	
184	7	1	79	0.108	
184	7	1	84	0.083	
184	7	1	76	0.119	
185	7	1	53	0.137	
185	7	1	66	0.058	
185	7	1	62	0.154	
185	7	1	53	0.151	
185	7	1	54	0.157	
186	7	0	68	0.021	
186	7	1	82	0.051	
186	7	1	65	0.083	
186	7	1	85	0.073	
186	7	1	82	0.115	
187	7	1	71	0.138	
187	7	1	66	0.142	
187	7	1	69	0.137	
187	7	1	69	0.115	
187	7	1	84	0.087	
188	7	1	65	0.095	
188	7	1	63	0.093	
188	7	1	72	0.098	
188	7	1	67	0.089	
188	7	1	74	0.104	
189	7	1	69	0.073	
189	7	1	69	0.082	
189	7	1	70	0.089	
189	7	1	65	0.100	
189	7	1	75	0.065	
190	7	1	70	0.075	
190	7	1	76	0.068	
190	7	1	74	0.083	
190	7	1	77	0.112	
190	7	1	208	0.071	
191	7	1	44	0.066	
191	7	0	40	0.012	
191	7	1	61	0.063	
191	7	1	87	0.065	
191	7	0	53	0.024	
192	7	1	80	0.106	
192	7	1	69	0.115	
192	7	1	28	0.140	
192	7	0	101	0.020	
192	7	1	62	0.139	
193	7	1	63	0.085	
193	7	1	80	0.114	
193	7	1	83	0.085	
193	7	1	75	0.029	
193	7	0	52	0.022	
194	7	1	81	0.093	
194	7	1	87	0.047	
194	7	1	71	0.113	
194	7	1	74	0.106	
194	7	1	80	0.111	
195	7	1	60	0.079	
195	7	1	58	0.030	
195	7	1	46	0.035	
195	7	1	62	0.101	
195	7	1	62	0.003	
196	7	1	69	0.083	
196	7	1	59	0.088	
196	7	1	70	0.099	
196	7	1	64	0.090	
196	7	1	61	0.068	
197	7	1	64	0.159	
197	7	1	70	0.137	
197	7	1	74	0.097	
197	7	1	71	0.088	
197	7	1	67	0.089	
198	7	1	58	0.117	
198	7	1	58	0.117	
198	7	1	70	0.122	
198	7	1	88	0.052	
198	7	1	69	0.106	
199	7	1	75	0.077	
199	7	1	69	0.103	
199	7	1	70	0.046	
199	7	0	45	0.000	
199	7	1	81	0.089	
200	7	1	67	0.093	
200	7	1	61	0.142	
200	7	1	55	0.146	
200	7	1	68	0.121	
200	7	1	70	0.121	
201	7	1	50	0.068	
201	7	1	53	0.107	
201	7	1	63	0.094	
201	7	1	40	0.104	
201	7	1	64	0.077	
202	7	1	67	0.149	
202	7	1	67	0.125	
202	7	1	54	0.158	
202	7	1	59	0.099	
202	7	1	65	0.189	
203	7	0	48	0.000	
203	7	1	63	0.069	
203	7	1	62	0.084	
203	7	1	48	0.069	
203	7	1	74	0.068	
204	7	1	85	0.064	
204	7	1	250	0.071	
204	7	1	75	0.098	
204	7	1	79	0.058	
204	7	1	54	0.071	
205	7	1	97	0.069	
205	7	1	79	0.092	
205	7	1	84	0.081	
205	7	1	79	0.060	
205	7	1	93	0.093	
206	7	1	68	0.100	
206	7	1	63	0.102	
206	7	1	69	0.072	
206	7	1	81	0.084	
206	7	1	70	0.071	
207	7	1	90	0.076	
207	7	1	82	0.038	
207	7	1	101	0.088	
207	7	1	80	0.073	
207	7	1	81	0.064	
208	7	1	87	0.084	
208	7	1	80	0.087	
208	7	0	56	0.000	
208	7	0	64	0.000	
208	7	1	66	0.091	
209	7	1	57	0.145	
209	7	1	60	0.171	
209	7	1	58	0.162	
209	7	1	54	0.132	
209	7	1	53	0.109	
210	7	0	45	0.000	
210	7	1	83	0.067	
210	7	1	79	0.069	
210	7	1	75	0.087	
210	7	1	79	0.068	
211	7	1	73	0.051	
211	7	1	47	0.178	
211	7	1	81	0.089	
211	7	1	78	0.111	
211	7	1	74	0.057	
212	7	1	54	0.063	
212	7	1	59	0.141	
212	7	1	62	0.062	
212	7	1	59	0.122	
212	7	1	60	0.123	
213	7	1	82	0.112	
213	7	1	71	0.074	
213	7	1	117	0.086	
213	7	1	113	0.068	
213	7	1	78	0.105	
214	7	1	94	0.042	
214	7	1	87	0.063	
214	7	1	73	0.092	
214	7	1	72	0.089	
214	7	1	80	0.082	
215	7	1	67	0.102	
215	7	1	76	0.080	
215	7	1	79	0.005	
215	7	1	70	0.107	
215	7	1	64	0.131	
216	7	1	70	0.132	
216	7	1	70	0.154	
216	7	1	68	0.192	
216	7	1	94	0.053	
216	7	1	74	0.106	
217	7	1	71	0.102	
217	7	1	74	0.081	
217	7	1	69	0.102	
217	7	1	92	0.081	
217	7	1	151	0.049	
218	7	1	61	0.099	
218	7	1	63	0.100	
218	7	1	79	0.069	
218	7	1	68	0.130	
218	7	1	64	0.123	
219	7	1	83	0.083	
219	7	1	76	0.106	
219	7	1	73	0.081	
219	7	1	75	0.138	
219	7	1	84	0.067	
220	7	1	70	0.063	
220	7	1	50	0.054	
220	7	1	35	0.063	
220	7	1	52	0.066	
220	7	0	42	0.000	
221	7	1	79	0.012	
221	7	1	73	0.038	
221	7	1	83	0.054	
221	7	1	90	0.061	
221	7	1	80	0.071	
222	7	1	77	0.126	
222	7	1	72	0.108	
222	7	1	84	0.117	
222	7	1	76	0.084	
222	7	1	64	0.028	
223	7	1	80	0.113	
223	7	0	48	0.000	
223	7	1	68	0.068	
223	7	1	85	0.077	
223	7	1	81	0.107	
224	7	1	88	0.061	
224	7	1	67	0.049	
224	7	1	70	0.088	
224	7	0	33	0.005	
224	7	1	68	0.063	
225	7	1	64	0.091	
225	7	1	66	0.060	
225	7	1	70	0.056	
225	7	1	76	0.071	
225	7	1	37	0.088	
226	7	1	53	0.088	
226	7	1	52	0.080	
226	7	1	57	0.043	
226	7	1	53	0.093	
226	7	1	60	0.081	
227	7	1	93	0.045	
227	7	1	93	0.055	
227	7	0	162	0.003	
227	7	1	87	0.103	
227	7	1	109	0.120	
228	7	1	61	0.015	
228	7	1	60	0.021	
228	7	1	96	0.083	
228	7	1	62	0.030	
228	7	1	75	0.062	
229	7	1	60	0.101	
229	7	1	250	0.068	
229	7	1	77	0.091	
229	7	1	80	0.059	
229	7	1	71	0.083	
230	7	1	226	0.072	
230	7	1	70	0.102	
230	7	1	45	0.041	
230	7	1	75	0.090	
230	7	1	79	0.060	
231	7	1	80	0.104	
231	7	1	67	0.202	
231	7	1	40	0.141	
231	7	1	75	0.085	
231	7	1	69	0.087	
232	7	1	69	0.084	
232	7	1	93	0.104	
232	7	1	90	0.064	
232	7	1	70	0.102	
232	7	1	64	0.054	
233	7	1	53	0.337	
233	7	1	50	0.370	
233	7	1	49	0.340	
233	7	1	48	0.325	
233	7	1	48	0.328	
234	7	1	70	0.109	
234	7	1	68	0.094	
234	7	1	71	0.100	
234	7	1	71	0.125	
234	7	1	62	0.079	
235	7	1	117	0.070	
235	7	1	74	0.108	
235	7	1	65	0.090	
235	7	0	46	0.023	
235	7	1	250	0.077	
236	7	1	52	0.176	
236	7	1	56	0.168	
236	7	1	54	0.166	
236	7	1	50	0.154	
236	7	1	58	0.136	
237	7	1	76	0.064	
237	7	1	78	0.074	
237	7	1	91	0.073	
237	7	1	77	0.075	
237	7	1	226	0.075	
238	7	1	77	0.090	
238	7	1	72	0.096	
238	7	1	110	0.048	
238	7	1	132	0.036	
238	7	1	91	0.101	
239	7	1	69	0.228	
239	7	1	63	0.278	
239	7	1	68	0.217	
239	7	1	82	0.062	
239	7	1	61	0.252	
240	7	1	59	0.152	
240	7	1	60	0.127	
240	7	1	65	0.188	
240	7	1	72	0.184	
240	7	1	63	0.174	
241	7	1	92	0.076	
241	7	1	92	0.060	
241	7	1	90	0.077	
241	7	1	49	0.049	
241	7	1	38	0.052	
242	7	1	87	0.093	
242	7	1	84	0.091	
242	7	1	74	0.099	
242	7	1	70	0.090	
242	7	1	74	0.086	
243	7	1	110	0.054	
243	7	1	95	0.057	
243	7	1	88	0.050	
243	7	1	93	0.057	
243	7	1	100	0.060	
244	7	1	74	0.050	
244	7	1	84	0.051	
244	7	1	85	0.038	
244	7	1	76	0.054	
244	7	1	74	0.057	
245	7	1	93	0.085	
245	7	1	86	0.086	
245	7	1	76	0.102	
245	7	1	85	0.065	
245	7	1	76	0.084	
246	7	1	88	0.059	
246	7	0	154	0.011	
246	7	1	85	0.093	
246	7	1	81	0.081	
246	7	0	57	0.000	
247	7	1	52	0.173	
247	7	1	59	0.163	
247	7	1	51	0.163	
247	7	1	51	0.132	
247	7	1	50	0.195	
248	7	1	72	0.119	
248	7	1	59	0.069	
248	7	1	69	0.119	
248	7	1	69	0.094	
248	7	1	63	0.099	
249	7	0	35	0.000	
249	7	1	75	0.067	
249	7	1	69	0.067	
249	7	1	179	0.093	
249	7	1	121	0.080	
250	7	1	88	0.038	
250	7	1	95	0.007	
250	7	1	83	0.080	
250	7	1	91	0.010	
250	7	0	76	0.006	
251	7	1	56	0.001	
251	7	1	60	0.122	
251	7	1	52	0.094	
251	7	1	51	0.086	
251	7	0	50	0.000	
252	7	1	57	0.098	
252	7	1	64	0.082	
252	7	1	59	0.098	
252	7	1	64	0.074	
252	7	1	59	0.095	
253	7	1	68	0.044	
253	7	1	92	0.067	
253	7	1	81	0.082	
253	7	1	78	0.078	
253	7	1	74	0.074	
254	7	1	68	0.066	
254	7	1	69	0.129	
254	7	1	77	0.075	
254	7	1	65	0.068	
254	7	1	67	0.073	
255	7	1	86	0.094	
255	7	1	62	0.060	
255	7	1	91	0.061	
255	7	0	63	0.021	
255	7	1	87	0.084	
256	7	1	86	0.079	
256	7	1	85	0.082	
256	7	1	80	0.077	
256	7	1	85	0.060	
256	7	1	94	0.080	
257	7	1	65	0.179	
257	7	1	57	0.176	
257	7	1	64	0.214	
257	7	1	54	0.237	
257	7	1	64	0.123	
258	7	1	103	0.058	
258	7	1	90	0.071	
258	7	1	88	0.062	
258	7	1	45	0.098	
258	7	1	152	0.029	
259	7	1	61	0.114	
259	7	1	59	0.122	
259	7	1	56	0.137	
259	7	1	54	0.136	
259	7	1	56	0.201	
260	7	1	109	0.062	
260	7	1	100	0.106	
260	7	1	91	0.101	
260	7	1	95	0.093	
260	7	1	100	0.103	
261	7	1	76	0.083	
261	7	1	67	0.050	
261	7	1	72	0.058	
261	7	1	63	0.102	
261	7	1	64	0.105	
262	7	0	38	0.000	
262	7	1	52	0.088	
262	7	1	83	0.031	
262	7	1	38	0.137	
262	7	1	71	0.086	
263	7	1	70	0.091	
263	7	1	75	0.131	
263	7	0	29	0.000	
263	7	1	76	0.095	
263	7	1	72	0.082	
264	7	1	77	0.119	
264	7	1	73	0.088	
264	7	1	75	0.068	
264	7	1	66	0.094	
264	7	1	60	0.081	
265	7	1	43	0.095	
265	7	1	105	0.061	
265	7	0	81	0.000	
265	7	1	155	0.064	
265	7	1	114	0.040	
266	7	1	132	0.052	
266	7	1	81	0.078	
266	7	0	61	0.020	
266	7	1	97	0.035	
266	7	1	80	0.125	
267	7	1	78	0.097	
267	7	1	72	0.108	
267	7	1	87	0.091	
267	7	1	148	0.079	
267	7	1	33	0.190	
268	7	1	99	0.073	
268	7	1	78	0.066	
268	7	1	103	0.049	
268	7	1	95	0.043	
268	7	1	83	0.054	
269	7	1	72	0.048	
269	7	0	33	0.000	
269	7	1	69	0.102	
269	7	1	70	0.085	
269	7	1	62	0.061	
270	7	1	48	0.180	
270	7	1	53	0.157	
270	7	1	47	0.109	
270	7	1	50	0.156	
270	7	1	48	0.094	
271	7	1	89	0.074	
271	7	1	93	0.083	
271	7	1	88	0.064	
271	7	1	86	0.070	
271	7	1	83	0.078	
272	7	1	45	0.081	
272	7	1	77	0.044	
272	7	1	107	0.048	
272	7	1	104	0.064	
272	7	1	61	0.017	
273	7	1	100	0.051	
273	7	1	107	0.056	
273	7	1	88	0.109	
273	7	1	107	0.099	
273	7	1	35	0.107	
274	7	1	49	0.231	
274	7	1	52	0.173	
274	7	1	47	0.104	
274	7	1	47	0.104	
274	7	1	51	0.112	
275	7	1	141	0.041	
275	7	1	158	0.010	
275	7	1	92	0.054	
275	7	1	78	0.046	
275	7	1	92	0.062	
276	7	1	94	0.054	
276	7	1	102	0.035	
276	7	1	91	0.041	
276	7	1	48	0.041	
276	7	1	94	0.089	
277	7	1	77	0.066	
277	7	1	71	0.040	
277	7	1	65	0.122	
277	7	1	72	0.131	
277	7	1	75	0.139	
278	7	1	78	0.077	
278	7	1	75	0.115	
278	7	1	70	0.043	
278	7	1	81	0.104	
278	7	1	71	0.106	
279	7	1	89	0.078	
279	7	1	104	0.073	
279	7	0	61	0.032	
279	7	1	100	0.045	
279	7	1	93	0.043	
280	7	1	79	0.070	
280	7	1	250	0.089	
280	7	1	94	0.092	
280	7	1	74	0.116	
280	7	1	67	0.039	
281	7	1	72	0.031	
281	7	1	112	0.056	
281	7	1	108	0.068	
281	7	1	35	0.043	
281	7	1	30	0.130	
282	7	0	53	0.000	
282	7	1	106	0.047	
282	7	1	85	0.104	
282	7	1	94	0.054	
282	7	1	99	0.054	
283	7	1	50	0.063	
283	7	1	48	0.065	
283	7	1	39	0.034	
283	7	1	44	0.044	
283	7	1	38	0.075	
284	7	1	56	0.088	
284	7	1	62	0.108	
284	7	1	66	0.072	
284	7	1	67	0.115	
284	7	1	60	0.057	
285	7	1	93	0.089	
285	7	0	48	0.000	
285	7	1	87	0.073	
285	7	1	96	0.073	
285	7	1	250	0.032	
286	7	1	86	0.087	
286	7	1	73	0.060	
286	7	1	75	0.022	
286	7	1	73	0.057	
286	7	0	66	0.000	
287	7	1	118	0.077	
287	7	1	90	0.082	
287	7	1	146	0.016	
287	7	1	168	0.000	
287	7	1	122	0.060	
288	7	1	43	0.062	
288	7	1	82	0.039	
288	7	1	85	0.062	
288	7	1	83	0.070	
288	7	1	89	0.048	
289	7	1	75	0.174	
289	7	1	67	0.071	
289	7	1	70	0.090	
289	7	1	87	0.092	
289	7	1	71	0.092	
290	7	1	109	0.077	
290	7	1	49	0.076	
290	7	1	92	0.035	
290	7	1	104	0.056	
290	7	1	101	0.078	
291	7	1	48	0.249	
291	7	1	51	0.267	
291	7	1	49	0.215	
291	7	1	50	0.253	
291	7	1	50	0.261	
292	7	1	89	0.063	
292	7	0	28	0.025	
292	7	1	39	0.094	
292	7	1	90	0.066	
292	7	1	90	0.093	
293	7	1	65	0.042	
293	7	1	81	0.103	
293	7	1	245	0.048	
293	7	1	79	0.079	
293	7	1	222	0.054	
294	7	1	88	0.073	
294	7	1	89	0.080	
294	7	1	103	0.095	
294	7	1	42	0.204	
294	7	1	80	0.086	
295	7	1	74	0.095	
295	7	1	77	0.041	
295	7	1	69	0.080	
295	7	1	72	0.035	
295	7	0	47	0.000	
296	7	1	78	0.174	
296	7	1	61	0.109	
296	7	1	68	0.159	
296	7	1	81	0.140	
296	7	1	71	0.144	
297	7	1	95	0.027	
297	7	1	92	0.045	
297	7	1	80	0.049	
297	7	1	88	0.036	
297	7	1	86	0.052	
298	7	1	107	0.007	
298	7	1	84	0.068	
298	7	1	83	0.080	
298	7	1	81	0.103	
298	7	1	85	0.092	
299	7	0	60	0.000	
299	7	1	250	0.052	
299	7	1	75	0.017	
299	7	1	95	0.048	
299	7	1	75	0.054	
0	8	1	89	0.135	
0	8	1	83	0.150	
0	8	1	90	0.135	
0	8	1	83	0.100	
0	8	1	102	0.137	
1	8	1	82	0.187	
1	8	1	83	0.151	
1	8	1	83	0.155	
1	8	1	88	0.165	
1	8	1	77	0.196	
2	8	1	76	0.128	
2	8	1	38	0.115	
2	8	1	82	0.107	
2	8	1	74	0.117	
2	8	1	82	0.114	
3	8	1	73	0.190	
3	8	1	73	0.190	
3	8	1	74	0.193	
3	8	1	69	0.179	
3	8	1	74	0.193	
4	8	1	130	0.073	
4	8	1	111	0.086	
4	8	1	130	0.112	
4	8	1	110	0.097	
4	8	1	121	0.120	
5	8	1	59	0.196	
5	8	1	59	0.344	
5	8	1	59	0.344	
5	8	1	59	0.344	
5	8	1	60	0.280	
6	8	1	95	0.143	
6	8	1	80	0.147	
6	8	1	91	0.117	
6	8	1	95	0.105	
6	8	1	112	0.098	
7	8	1	100	0.117	
7	8	1	85	0.144	
7	8	1	84	0.134	
7	8	1	81	0.126	
7	8	1	84	0.140	
8	8	1	70	0.175	
8	8	1	72	0.164	
8	8	1	71	0.172	
8	8	1	69	0.176	
8	8	1	77	0.081	
9	8	1	61	0.230	
9	8	1	61	0.284	
9	8	1	61	0.313	
9	8	1	60	0.302	
9	8	1	61	0.282	
10	8	1	71	0.236	
10	8	1	64	0.239	
10	8	1	68	0.149	
10	8	1	63	0.202	
10	8	1	64	0.218	
11	8	1	60	0.360	
11	8	1	60	0.340	
11	8	1	60	0.360	
11	8	1	60	0.360	
11	8	1	60	0.340	
12	8	1	97	0.167	
12	8	1	106	0.155	
12	8	1	96	0.156	
12	8	1	103	0.140	
12	8	1	104	0.154	
13	8	1	73	0.125	
13	8	1	73	0.100	
13	8	1	76	0.123	
13	8	1	76	0.096	
13	8	1	85	0.126	
14	8	1	67	0.281	
14	8	1	68	0.274	
14	8	1	68	0.281	
14	8	1	69	0.248	
14	8	1	67	0.272	
15	8	1	66	0.256	
15	8	1	73	0.212	
15	8	1	65	0.283	
15	8	1	75	0.227	
15	8	1	70	0.220	
16	8	1	99	0.108	
16	8	1	84	0.190	
16	8	1	89	0.186	
16	8	1	75	0.196	
16	8	1	75	0.140	
17	8	1	67	0.314	
17	8	1	66	0.376	
17	8	1	66	0.378	
17	8	1	66	0.315	
17	8	1	66	0.378	
18	8	1	60	0.358	
18	8	1	62	0.401	
18	8	1	62	0.401	
18	8	1	60	0.358	
18	8	1	62	0.401	
19	8	1	116	0.090	
19	8	1	90	0.089	
19	8	1	103	0.140	
19	8	1	94	0.142	
19	8	1	98	0.094	
20	8	1	62	0.364	
20	8	1	63	0.348	
20	8	1	60	0.355	
20	8	1	60	0.347	
20	8	1	61	0.361	
21	8	1	67	0.297	
21	8	1	75	0.309	
21	8	1	69	0.277	
21	8	1	67	0.282	
21	8	1	70	0.273	
22	8	1	91	0.131	
22	8	1	86	0.175	
22	8	1	89	0.180	
22	8	1	89	0.160	
22	8	1	77	0.136	
23	8	1	77	0.133	
23	8	1	78	0.128	
23	8	1	78	0.198	
23	8	1	95	0.075	
23	8	1	91	0.063	
24	8	1	106	0.105	
24	8	1	94	0.064	
24	8	1	99	0.109	
24	8	1	90	0.135	
24	8	1	109	0.145	
25	8	1	59	0.320	
25	8	1	59	0.320	
25	8	1	59	0.320	
25	8	1	59	0.320	
25	8	1	59	0.320	
26	8	1	91	0.153	
26	8	1	72	0.150	
26	8	1	80	0.143	
26	8	1	80	0.161	
26	8	1	83	0.164	
27	8	1	69	0.181	
27	8	1	69	0.182	
27	8	1	60	0.153	
27	8	1	69	0.182	
27	8	1	69	0.182	
28	8	1	68	0.345	
28	8	1	62	0.374	
28	8	1	68	0.350	
28	8	1	66	0.346	
28	8	1	68	0.361	
29	8	1	68	0.077	
29	8	1	75	0.072	
29	8	1	92	0.130	
29	8	1	65	0.076	
29	8	1	74	0.056	
30	8	1	91	0.167	
30	8	1	90	0.127	
30	8	1	91	0.135	
30	8	1	87	0.166	
30	8	1	88	0.131	
31	8	1	66	0.328	
31	8	1	63	0.314	
31	8	1	80	0.297	
31	8	1	73	0.315	
31	8	1	73	0.285	
32	8	1	64	0.284	
32	8	1	61	0.298	
32	8	1	64	0.282	
32	8	1	64	0.282	
32	8	1	64	0.282	
33	8	1	75	0.057	
33	8	1	58	0.063	
33	8	1	54	0.076	
33	8	1	63	0.075	
33	8	1	65	0.072	
34	8	1	63	0.279	
34	8	1	63	0.279	
34	8	1	62	0.189	
34	8	1	63	0.279	
34	8	1	62	0.250	
35	8	1	72	0.055	
35	8	1	75	0.102	
35	8	1	69	0.113	
35	8	1	71	0.099	
35	8	1	86	0.072	
36	8	1	64	0.247	
36	8	1	64	0.247	
36	8	1	62	0.240	
36	8	1	61	0.215	
36	8	1	60	0.309	
37	8	1	93	0.148	
37	8	1	106	0.155	
37	8	1	104	0.136	
37	8	1	250	0.283	
37	8	1	97	0.121	
38	8	1	94	0.139	
38	8	1	92	0.106	
38	8	1	100	0.103	
38	8	1	97	0.120	
38	8	1	92	0.100	
39	8	1	67	0.204	
39	8	1	78	0.115	
39	8	1	65	0.213	
39	8	1	67	0.197	
39	8	1	72	0.139	
40	8	1	59	0.337	
40	8	1	59	0.340	
40	8	1	59	0.340	
40	8	1	59	0.340	
40	8	1	59	0.340	
41	8	1	59	0.300	
41	8	1	59	0.300	
41	8	1	59	0.386	
41	8	1	59	0.300	
41	8	1	59	0.357	
42	8	1	59	0.639	
42	8	1	59	0.639	
42	8	1	59	0.641	
42	8	1	59	0.639	
42	8	1	59	0.639	
